"accident_index","longitude","latitude","severity","number_of_casualties","district","speed_limit","road_class","police_force"
"2023010482500","-0.276461","51.464727","Slight","1","Richmond upon Thames","20","Not at junction or within 20 metres","1"
"2023010482501","0.220458","51.583708","Slight","1","Havering","20","C","1"
"2023010482503","-0.194135","51.359785","Slight","1","Sutton","30","A","1"
"2023010482507","-0.015003","51.529691","Slight","1","Tower Hamlets","20","Unclassified","1"
"2023010482514","0.051792","51.533524","Slight","1","Newham","30","Unclassified","1"
"2023010482516","0.221232","51.608154","Slight","1","Havering","30","Unclassified","1"
"2023010482521","-0.137063","51.417245","Slight","1","Lambeth","30","Unclassified","1"
"2023010482525","-0.151012","51.445415","Slight","1","Wandsworth","20","Unclassified","1"
"2023010482526","-0.173474","51.643546","Slight","1","Barnet","20","Unclassified","1"
"2023010482528","-0.349248","51.597088","Slight","1","Harrow","30","Unclassified","1"
"2023010482531","-0.016396","51.453493","Slight","1","Lewisham","30","Unclassified","1"
"2023010482534","-0.057651","51.441873","Slight","1","Lewisham","30","Not at junction or within 20 metres","1"
"2023010482535","-0.236286","51.576894","Slight","1","Barnet","70","Not at junction or within 20 metres","1"
"2023010482536","-0.296103","51.599359","Slight","1","Harrow","20","Unclassified","1"
"2023010482537","-0.065602","51.473703","Serious","1","Southwark","20","A","1"
"2023010482545","-0.197482","51.497225","Slight","1","Kensington and Chelsea","20","Unclassified","1"
"2023010482546","-0.118985","51.374484","Slight","1","Croydon","20","A","1"
"2023010482551","0.067842","51.557738","Slight","1","Redbridge","30","A","1"
"2023010482555","-0.215257","51.650205","Slight","1","Barnet","30","Unclassified","1"
"2023010482556","-0.149801","51.446187","Slight","1","Wandsworth","20","Unclassified","1"
"2023010482560","-0.189687","51.47796","Slight","1","Hammersmith and Fulham","20","Unclassified","1"
"2023010482561","-0.178652","51.538416","Serious","1","Westminster","20","Unclassified","1"
"2023010482569","0.060547","51.55944","Serious","2","Redbridge","50","Not at junction or within 20 metres","1"
"2023010482571","-0.27908","51.6108","Slight","1","Barnet","30","A","1"
"2023010482573","-0.210918","51.470876","Slight","1","Hammersmith and Fulham","20","Unclassified","1"
"2023010482574","-0.180834","51.58566","Slight","1","Barnet","30","C","1"
"2023010482577","-0.353501","51.471004","Serious","1","Hounslow","20","Not at junction or within 20 metres","1"
"2023010482578","-0.067658","51.453666","Slight","1","Southwark","30","Unclassified","1"
"2023010482588","0.115422","51.333254","Slight","1","Bromley","40","Not at junction or within 20 metres","1"
"2023010482589","0.043874","51.531216","Slight","1","Newham","30","Unclassified","1"
"2023010482590","-0.241706","51.493238","Slight","1","Hammersmith and Fulham","20","Unclassified","1"
"2023010482604","0.018825","51.398683","Slight","1","Bromley","30","Unclassified","1"
"2023010482606","-0.086609","51.483733","Slight","1","Southwark","20","C","1"
"2023010482612","0.141229","51.581035","Slight","1","Barking and Dagenham","40","A","1"
"2023010482621","-0.147753","51.5426","Slight","1","Camden","20","Unclassified","1"
"2023010482623","-0.102019","51.404273","Slight","2","Croydon","30","Unclassified","1"
"2023010482624","-0.398339","51.559291","Slight","1","Hillingdon","30","Unclassified","1"
"2023010482625","-0.306401","51.562397","Serious","1","Brent","30","A","1"
"2023010482628","-0.424129","51.466678","Slight","1","London Airport (Heathrow)","30","Not at junction or within 20 metres","1"
"2023010482629","-0.102524","51.397635","Slight","1","Croydon","20","Unclassified","1"
"2023010482630","-0.019807","51.541247","Slight","1","Tower Hamlets","20","Unclassified","1"
"2023010482632","0.105555","51.533398","Slight","1","Barking and Dagenham","30","Unclassified","1"
"2023010482636","-0.348901","51.581185","Serious","1","Harrow","30","Unclassified","1"
"2023010482639","-0.251536","51.620627","Slight","2","Barnet","50","Not at junction or within 20 metres","1"
"2023010482641","-0.050738","51.392325","Serious","1","Croydon","20","Not at junction or within 20 metres","1"
"2023010482644","-0.105959","51.581175","Slight","1","Haringey","20","Unclassified","1"
"2023010482649","-0.100953","51.495558","Slight","1","Southwark","30","A","1"
"2023010482652","0.211244","51.587488","Slight","1","Havering","30","Unclassified","1"
"2023010482654","0.07643","51.37326","Slight","1","Bromley","30","Not at junction or within 20 metres","1"
"2023010482655","-0.01164","51.576423","Serious","1","Waltham Forest","30","Unclassified","1"
"2023010482656","-0.043087","51.404221","Slight","1","Bromley","30","Unclassified","1"
"2023010482659","-0.021301","51.432254","Slight","1","Lewisham","20","Unclassified","1"
"2023010482661","-0.389151","51.430935","Serious","1","Hounslow","20","Unclassified","1"
"2023010482663","-0.055396","51.617712","Slight","1","Enfield","30","Unclassified","1"
"2023010482670","0.006378","51.536899","Slight","1","Newham","20","B","1"
"2023010482673","0.036668","51.543239","Slight","1","Newham","20","Unclassified","1"
"2023010482678","-0.001312","51.607209","Slight","1","Waltham Forest","20","C","1"
"2023010482684","-0.139221","51.469958","Serious","1","Lambeth","20","Not at junction or within 20 metres","1"
"2023010482687","-0.059468","51.43059","Slight","1","Lewisham","20","Unclassified","1"
"2023010482689","-0.007966","51.574301","Slight","1","Waltham Forest","20","Unclassified","1"
"2023010482694","-0.213489","51.581899","Serious","1","Barnet","30","Unclassified","1"
"2023010482698","-0.348848","51.438737","Slight","1","Richmond upon Thames","20","Not at junction or within 20 metres","1"
"2023010482701","-0.125803","51.581233","Slight","1","Haringey","20","A","1"
"2023010482703","-0.117633","51.601147","Slight","1","Haringey","20","Unclassified","1"
"2023010482704","-0.111698","51.552051","Slight","1","Islington","20","Unclassified","1"
"2023010482711","-0.476314","51.516474","Slight","1","Hillingdon","30","Unclassified","1"
"2023010482721","-0.302613","51.514935","Slight","1","Ealing","20","Unclassified","1"
"2023010482722","0.102736","51.433062","Slight","1","Bexley","30","C","1"
"2023010482724","0.052079","51.450722","Serious","1","Greenwich","20","A","1"
"2023010482726","-0.150998","51.561814","Slight","2","Camden","20","Not at junction or within 20 metres","1"
"2023010482729","-0.155646","51.522509","Fatal","2","Westminster","30","A","1"
"2023010482736","-0.151346","51.48559","Serious","1","Kensington and Chelsea","20","Not at junction or within 20 metres","1"
"2023010482737","0.02285","51.591633","Slight","1","Redbridge","30","Unclassified","1"
"2023010482738","-0.240326","51.537289","Slight","1","Brent","20","C","1"
"2023010482741","0.139311","51.530359","Slight","1","Barking and Dagenham","30","A","1"
"2023010482747","-0.165233","51.457185","Slight","1","Wandsworth","20","Unclassified","1"
"2023010482749","-0.268939","51.513984","Slight","1","Ealing","30","Unclassified","1"
"2023010482758","0.078542","51.451236","Slight","1","Greenwich","30","Unclassified","1"
"2023010482759","-0.05279","51.496602","Slight","1","Southwark","20","Not at junction or within 20 metres","1"
"2023010482764","-0.117166","51.392197","Slight","1","Croydon","30","Unclassified","1"
"2023010482765","-0.20838","51.519477","Slight","1","Kensington and Chelsea","20","Not at junction or within 20 metres","1"
"2023010482768","-0.151068","51.518093","Slight","2","Westminster","20","Unclassified","1"
"2023010482772","-0.143426","51.50648","Serious","1","Westminster","20","C","1"
"2023010482774","-0.032421","51.441659","Slight","1","Lewisham","30","Unclassified","1"
"2023010482777","-0.404821","51.430817","Slight","1","Hounslow","30","C","1"
"2023010482778","0.089274","51.355873","Serious","1","Bromley","30","B","1"
"2023010482779","-0.153068","51.564841","Slight","1","Camden","20","Unclassified","1"
"2023010482783","-0.161968","51.490433","Slight","1","Kensington and Chelsea","20","A","1"
"2023010482785","0.019576","51.43072","Slight","1","Lewisham","30","Unclassified","1"
"2023010482792","0.174699","51.595194","Slight","1","Havering","30","Not at junction or within 20 metres","1"
"2023010482793","-0.251761","51.506778","Slight","1","Ealing","20","Unclassified","1"
"2023010482794","0.044736","51.539178","Serious","1","Newham","30","Unclassified","1"
"2023010482800","-0.142765","51.51173","Slight","1","Westminster","30","Unclassified","1"
"2023010482801","-0.086973","51.420629","Slight","1","Lambeth","20","Not at junction or within 20 metres","1"
"2023010482802","-0.036545","51.461584","Slight","1","Lewisham","20","Unclassified","1"
"2023010482808","-0.059771","51.448913","Slight","1","Lewisham","20","Not at junction or within 20 metres","1"
"2023010482810","-0.134276","51.616079","Slight","1","Enfield","30","Unclassified","1"
"2023010482818","0.175443","51.59385","Slight","1","Havering","30","Not at junction or within 20 metres","1"
"2023010482819","-0.106063","51.541853","Slight","1","Islington","20","Unclassified","1"
"2023010482825","-0.335791","51.534294","Slight","1","Ealing","40","Not at junction or within 20 metres","1"
"2023010482826","-0.207567","51.470771","Slight","1","Hammersmith and Fulham","20","Unclassified","1"
"2023010482828","-0.066925","51.393312","Serious","1","Croydon","30","Unclassified","1"
"2023010482831","-0.152294","51.502403","Slight","2","Westminster","30","A","1"
"2023010482832","0.176171","51.565572","Slight","1","Havering","30","C","1"
"2023010482842","-0.139761","51.412072","Slight","1","Merton","20","B","1"
"2023010482845","-0.165207","51.456033","Slight","1","Wandsworth","20","Unclassified","1"
"2023010482846","-0.261204","51.541117","Slight","1","Brent","30","Unclassified","1"
"2023010482851","-0.048659","51.512361","Slight","1","Tower Hamlets","20","Unclassified","1"
"2023010482856","-0.108791","51.440515","Serious","1","Lambeth","20","A","1"
"2023010482857","-0.108834","51.470812","Slight","1","Lambeth","30","Unclassified","1"
"2023010482859","-0.041124","51.670027","Slight","1","Enfield","20","Unclassified","1"
"2023010482860","-0.112091","51.389786","Slight","1","Croydon","30","Unclassified","1"
"2023010482861","-0.094513","51.398413","Slight","1","Croydon","30","Unclassified","1"
"2023010482862","-0.092752","51.374725","Slight","1","Croydon","20","Not at junction or within 20 metres","1"
"2023010482865","-0.011404","51.524936","Slight","1","Tower Hamlets","40","Unclassified","1"
"2023010482867","-0.230938","51.490819","Slight","1","Hammersmith and Fulham","30","Not at junction or within 20 metres","1"
"2023010482868","-0.259893","51.452936","Serious","1","Richmond upon Thames","20","Not at junction or within 20 metres","1"
"2023010482870","-0.240859","51.609434","Serious","2","Barnet","50","Unclassified","1"
"2023010482872","-0.168517","51.650699","Slight","1","Barnet","20","Unclassified","1"
"2023010482887","0.007724","51.445546","Slight","1","Lewisham","20","Unclassified","1"
"2023010482889","-0.186896","51.502232","Slight","1","Kensington and Chelsea","20","Unclassified","1"
"2023010482890","-0.389064","51.440772","Slight","1","Hounslow","30","A","1"
"2023010482893","-0.101516","51.477492","Slight","1","Southwark","30","C","1"
"2023010482895","-0.043335","51.543099","Slight","1","Hackney","20","C","1"
"2023010482897","0.017203","51.399709","Slight","1","Bromley","20","Unclassified","1"
"2023010482898","0.027476","51.577498","Serious","1","Redbridge","30","Unclassified","1"
"2023010482900","-0.219776","51.650714","Slight","1","Barnet","30","Unclassified","1"
"2023010482901","-0.121914","51.408577","Slight","1","Croydon","20","Unclassified","1"
"2023010482902","-0.104339","51.498652","Slight","1","Southwark","20","A","1"
"2023010482907","0.177298","51.459534","Slight","2","Bexley","30","Not at junction or within 20 metres","1"
"2023010482909","-0.225439","51.551156","Slight","1","Brent","20","Unclassified","1"
"2023010482911","-0.224477","51.370411","Slight","1","Sutton","20","Unclassified","1"
"2023010482912","-0.105809","51.401636","Slight","1","Croydon","30","Not at junction or within 20 metres","1"
"2023010482917","0.02873","51.522675","Slight","1","Newham","30","Not at junction or within 20 metres","1"
"2023010482920","-0.330896","51.458761","Slight","1","Hounslow","30","Unclassified","1"
"2023010482924","-0.24735","51.535731","Slight","1","Brent","30","A","1"
"2023010482927","-0.056038","51.599648","Slight","1","Haringey","20","B","1"
"2023010482929","-0.26292","51.508922","Slight","1","Ealing","20","C","1"
"2023010482930","-0.265297","51.524092","Slight","1","Ealing","20","Unclassified","1"
"2023010482932","-0.047739","51.49275","Slight","1","Southwark","20","Not at junction or within 20 metres","1"
"2023010482934","-0.173894","51.467032","Slight","1","Wandsworth","20","Unclassified","1"
"2023010482936","0.022181","51.59606","Fatal","1","Redbridge","50","Not at junction or within 20 metres","1"
"2023010482937","-0.104801","51.589933","Slight","3","Haringey","20","Unclassified","1"
"2023010482940","-0.248244","51.59619","Slight","1","Barnet","30","Not at junction or within 20 metres","1"
"2023010482942","-0.016688","51.605671","Slight","1","Waltham Forest","30","Unclassified","1"
"2023010482943","-0.102488","51.578574","Slight","1","Haringey","20","Not at junction or within 20 metres","1"
"2023010482949","-0.087623","51.525583","Slight","1","Islington","20","A","1"
"2023010482950","0.008942","51.496235","Serious","2","Greenwich","20","Unclassified","1"
"2023010482952","-0.188614","51.38978","Slight","3","Merton","40","C","1"
"2023010482953","-0.171284","51.532277","Slight","1","Westminster","20","Not at junction or within 20 metres","1"
"2023010482975","-0.05337","51.613416","Slight","1","Enfield","30","A","1"
"2023010482982","0.026133","51.543727","Slight","1","Newham","30","Unclassified","1"
"2023010482983","-0.096484","51.461035","Slight","1","Lambeth","20","Unclassified","1"
"2023010482990","-0.184113","51.647488","Slight","1","Barnet","30","A","1"
"2023010482994","-0.265415","51.609331","Slight","1","Barnet","30","C","1"
"2023010482995","-0.224243","51.598519","Slight","1","Barnet","50","Unclassified","1"
"2023010482996","-0.175949","51.632659","Slight","1","Barnet","30","Unclassified","1"
